,A,B,C,Y
523,4.502587,3.711136,-2.467201,-0.41211155
524,2.5180302,2.1399312,4.9233603,-0.42492166
525,0.990937,-1.6909069,4.9146566,0.85318583
526,0.3123696,4.592088,-2.3542953,-7.350408
527,3.939521,3.8390498,-4.370983,-0.4872483
528,0.7574825,0.93028116,-3.2530243,-0.6140611
529,2.5369081,-2.716394,-4.2374396,0.5353749
530,2.0585775,1.4031192,0.544917,-0.34079826
531,0.26622143,3.5287404,-3.999825,-6.627454
532,3.4862707,-4.475077,3.113954,0.64181435
533,0.06651299,0.40856528,2.5147097,-3.0713193
534,4.0022135,-1.8755368,-2.5129607,0.23431244
535,4.114927,3.225148,-1.1317469,-0.39188403
536,2.4582608,0.931958,-3.6192129,-0.18955638
537,3.1607711,1.8558205,-3.474495,-0.29357088
538,3.2239656,0.5480753,-3.5440948,-0.08500018
539,0.8174764,0.89583826,0.47809044,-0.54792917
540,3.710577,2.0387938,-0.62127817,-0.2747273
541,4.9789553,-0.91992885,0.21189088,0.09238171
542,3.3701305,-2.856567,1.2511846,0.42380658
543,2.2343845,1.2460182,-2.7603407,-0.27882805
544,3.1268854,1.6717534,2.7616017,-0.26731926
545,0.10082425,-3.7319884,4.724471,18.507395
546,0.24270047,2.4204507,1.042045,-4.986498
547,2.0982084,2.1401298,-0.8169943,-0.50998974
548,3.5162458,-2.3328426,-3.8226125,0.33172348
549,2.2894185,2.5911047,-2.0018427,-0.5658871
550,2.3106737,2.227381,4.2533402,-0.48197654
551,0.10966441,4.3231707,1.9364954,-19.710909
552,0.84004366,-1.6414443,-3.6832113,0.9769994
553,2.0853095,-0.16011402,0.98537,0.03839095
554,2.2645495,-4.2730813,2.4070969,0.9434728
555,2.837497,4.2228265,-4.9768486,-0.7441112
556,2.936738,3.4853275,-3.396431,-0.59340113
557,4.9294977,3.3737383,-2.3537238,-0.34219897
558,0.4488275,-3.7049744,-1.1623425,4.1273923
559,1.0015856,-4.837629,4.4212213,2.4149852
560,4.9458995,-0.61016387,-4.0362606,0.06168381
561,0.58017874,1.9235502,-1.8292453,-1.6577221
562,3.4024827,-1.7302378,1.3319931,0.25426108
563,2.6765687,1.7618506,4.4629903,-0.32912487
564,3.3324714,4.943254,0.15361452,-0.7416799
565,4.2275324,2.1131337,-0.19065315,-0.2499252
566,3.9686158,1.4224683,-4.4544363,-0.17921467
567,2.1306994,1.9162785,2.3452408,-0.449683
568,2.1115036,-4.0603766,-1.4991508,0.9614893
569,4.0745034,-0.42973614,-3.2613626,0.052734785
570,3.4875443,-4.6886964,-0.3017107,0.672206
571,1.1087867,-4.9172435,3.6952882,2.2173984
572,1.0971438,2.7110894,-2.2040691,-1.2355214
573,2.9950194,3.5985434,-1.3411102,-0.6007546
574,0.7996023,3.7301652,2.6862645,-2.3325129
575,2.3262298,-1.2421281,0.41934744,0.2669831
576,3.3104503,1.7257316,1.2415326,-0.26064909
577,1.0859492,-1.1831765,4.24758,0.5447661
578,1.6259785,3.2795687,-1.2426261,-1.0084908
579,0.38795778,4.092508,2.596545,-5.274424
580,3.2226875,0.5769744,1.0320773,-0.089517586
581,0.8442518,3.532879,-2.5330682,-2.0923138
582,1.521008,2.0837295,-1.7773045,-0.6849831
583,2.5264452,-4.787521,4.2694535,0.94748163
584,1.3085471,1.9589518,-3.9381366,-0.7485217
585,0.71377945,2.009616,-4.5549664,-1.4077289
586,1.1503737,1.843881,0.70694584,-0.80142695
587,2.603991,-2.9456477,-3.0065975,0.5656025
588,1.5447577,-4.7585506,-2.2431803,1.5402254
589,4.827993,2.6737456,4.647022,-0.27690035
590,2.2846308,0.63929534,1.3683182,-0.13991217
591,3.997095,0.5757681,-1.8887701,-0.072023325
592,0.17361344,-4.1119676,-2.3008695,11.842307
593,3.2269413,-0.48105332,-1.1204662,0.07453704
594,2.40065,-2.220357,1.2502033,0.4624491
595,4.5218663,-1.6389489,-4.3164473,0.18122482
596,1.5823596,-3.833744,-2.7972937,1.2114011
597,4.267902,3.2823203,-1.8069797,-0.3845356
598,1.5088019,-4.136095,-2.700255,1.3706554
599,1.2607694,-0.8209944,0.47659928,0.3255926
600,1.9912254,4.482957,4.483265,-1.125678
601,4.8424683,1.8818657,3.5865088,-0.19430852
602,1.3380674,-2.343939,-4.2329555,0.87586737
603,0.8834039,-3.2216628,2.2696497,1.8234369
604,3.402953,2.8380518,-3.449279,-0.41699842
605,1.4796662,-2.254806,-2.8935528,0.7619306
606,3.2490265,3.5074494,1.6212869,-0.5397693
607,2.1410172,4.2892413,-4.719427,-1.0016831
608,2.9287343,3.2249184,-1.0830299,-0.5505652
609,2.254227,-2.30806,2.5222046,0.5119404
610,1.5916697,-4.5350175,-1.4084165,1.4246101
611,4.185153,-2.8564742,2.4508376,0.34126282
612,3.6168573,-3.542359,4.8582773,0.48970127
613,3.9022644,-2.380862,-2.547938,0.30506158
614,0.7602212,3.322316,3.613226,-2.1850982
615,4.6443787,-4.72046,-1.6529647,0.5081907
616,3.9964848,-0.68057156,-1.3848605,0.08514627
617,1.3814597,1.6462097,-4.4345894,-0.5958225
618,2.9529223,-1.9477955,1.2564876,0.32980812
619,2.842606,0.511081,-4.129014,-0.08989655
620,0.9658163,3.6849656,1.9967809,-1.9076948
621,3.0154269,-0.94269073,0.26767418,0.15631132
622,0.29882988,-0.7165322,2.9598665,1.1988965
623,1.4210305,2.2445915,3.725902,-0.7897759
624,4.375545,4.391848,-1.0444397,-0.501863
625,3.029654,2.7796545,2.7993412,-0.45874125
626,1.5916091,4.393169,-1.6476252,-1.380103
627,1.8446792,-0.8390963,-1.3438829,0.22743693
628,0.72095305,3.6641774,2.8998384,-2.5412037
629,3.5314367,-3.5946047,1.027555,0.5089437
630,2.2223375,3.563817,2.491706,-0.80181724
631,4.6752,-0.8035454,-3.852068,0.085937016
632,1.6253072,1.3110934,-2.5598435,-0.40333712
633,4.474023,-3.527566,-1.9976472,0.39422753
634,1.2913922,-2.1842642,2.4296072,0.84570134
635,3.69996,2.7275622,-2.0646615,-0.36859345
636,3.6695738,-4.760888,4.4192696,0.64869773
637,1.7896858,-0.33866268,-3.6900697,0.09461512
638,2.6960588,2.318966,-3.2667906,-0.43006593
639,4.320681,-4.3001924,-0.29672715,0.49762896
640,2.891535,-2.7701442,-4.4944434,0.4790093
641,3.106846,2.4172423,-1.2921157,-0.38901865
642,0.99643505,3.0006483,2.4424117,-1.5056919
643,0.7893494,2.4521713,3.5856678,-1.5532864
644,2.8362315,-1.8602316,-4.849946,0.32794073
645,1.3053981,-1.2746648,-2.451967,0.48822838
646,3.4378471,-3.5854526,3.3962548,0.52146775
647,1.005087,-0.65725946,-4.144887,0.32696643
648,2.5566695,0.37150705,0.098430775,-0.07265449
649,1.3715863,2.295519,4.1319795,-0.8368118
650,1.8630004,0.42546198,-4.9209766,-0.1141873
651,1.3352399,-3.5530522,3.2851605,1.330492
652,2.1461494,4.6050177,-0.40608823,-1.0728558
653,4.49424,-3.584279,2.4925551,0.39876366
654,4.8700542,-3.1130674,2.5307353,0.3196132
655,0.9654266,-4.3960876,-4.0407434,2.2767591
656,3.1522048,-4.567523,-1.2831774,0.72449654
657,1.8051436,2.8977413,-1.809581,-0.80263454
658,4.4987273,-4.399432,0.7733997,0.48896408
659,4.318479,-0.87048554,-2.2061574,0.10078613
660,4.3692575,-3.1842394,2.3923163,0.36439136
661,2.4671876,2.0334141,-4.663992,-0.41209152
662,0.5349154,2.8127706,4.487918,-2.6291733
663,2.0231602,0.97181356,-1.0087138,-0.24017216
664,2.6515272,-1.0014851,0.22451384,0.18885061
665,1.6483774,-4.7337728,-4.906087,1.4358886
666,4.380162,4.59385,0.6406902,-0.5243928
667,1.8546542,4.494082,-4.570898,-1.2115686
668,2.0494502,1.2204909,1.5849571,-0.29776058
669,4.782934,-3.3721926,3.773484,0.35252342
670,1.9378777,2.8649027,3.4627888,-0.73918563
671,3.2939703,-4.8070498,2.0227706,0.72967404
672,2.1937625,2.4473515,3.4122405,-0.5577977
673,2.4394355,3.3660746,-0.7957337,-0.689929
674,2.0176759,3.009995,-4.474957,-0.7459065
675,3.5375624,-0.75590885,0.9599988,0.10684035
676,3.816621,4.594714,4.623148,-0.6019348
677,4.511277,-0.9010027,-2.75753,0.09986115
678,0.25196525,2.439971,-4.8787713,-4.8418794
679,2.0972888,-3.4439483,-2.8740804,0.82104766
680,3.6325316,3.1144092,0.4999619,-0.42868304
681,4.2074413,0.72165334,-4.0915003,-0.08575917
682,3.982849,-4.6448226,2.487459,0.58310306
683,2.3735313,-3.4461532,2.8815796,0.7259549
684,0.0996601,-2.1601286,3.2845168,10.837481
685,4.9591775,1.0612359,-3.8328366,-0.10699717
686,4.895171,-1.0740737,-2.1911824,0.109707475
687,0.6917723,-4.4833436,2.6880934,3.2404764
688,1.9130906,2.9408953,-2.648002,-0.7686242
689,3.9733887,1.2686577,-4.6248617,-0.1596443
690,1.228347,-2.3562555,-1.1471033,0.95911646
691,1.1891664,-1.0014216,-1.4606785,0.4210603
692,2.913809,-0.45078227,-3.1605136,0.07735274
693,3.197914,-1.9230853,-0.3179782,0.3006781
694,2.053864,3.3248787,3.8820422,-0.80942035
695,0.17710595,-0.3896158,-2.2338607,1.0999513
696,0.60850346,0.32124025,-0.39898765,-0.26395923
697,4.080904,-0.587015,2.4758143,0.07192217
698,1.9568073,2.6752374,4.741342,-0.68357205
699,4.2319493,-4.440745,-4.873615,0.52466893
700,2.9129543,-1.5679455,-3.096891,0.26913318
701,4.173843,-3.9038131,-2.3933964,0.4676521
702,2.3937585,0.89119136,1.1084355,-0.18614897
703,2.3150144,-3.4953532,3.5717387,0.7549312
704,1.4137129,-4.192361,-2.7129538,1.4827484
705,4.6786766,2.4467192,-3.7260273,-0.26147556
706,0.09906277,4.86448,3.5393476,-24.552513
707,4.5642295,-0.5079667,3.8924932,0.055646494
708,4.415706,-1.5771192,2.8657951,0.17858063
709,3.965502,-2.62871,-4.6169925,0.33144733
710,4.9815764,-4.0899687,0.2580317,0.4105095
711,1.718722,-4.2577796,-1.9983901,1.238647
712,0.4480292,4.6297336,-2.6492903,-5.1667767
713,1.5370686,4.99669,-1.6312834,-1.6253959
714,2.4748435,-4.2040615,-0.12011269,0.84935904
715,0.092973255,-0.6196784,0.8197268,3.3325627
716,2.256415,-0.9577527,3.211634,0.21222886
717,4.8892,-4.9318595,3.1996946,0.5043626
718,4.499569,0.8008234,1.0101078,-0.0889889
719,0.36685213,-3.8512464,-3.7370648,5.2490444
720,4.1854563,4.005332,2.835223,-0.47848213
721,4.051898,-4.8092637,2.0208287,0.5934581
722,2.9901643,-0.5137256,0.54440534,0.085902564
723,0.009702097,3.4573019,-4.2607236,-178.17291
724,4.4240904,4.769481,-1.468386,-0.5390352
725,1.738749,2.0149868,-1.4998301,-0.57943577
726,4.856812,-4.073044,-2.7077725,0.41931248
727,0.5006867,4.614116,-4.7408676,-4.607788
728,1.0455759,1.9012575,-0.8223683,-0.9091916
729,4.9346213,-1.6376215,3.6303396,0.16593184
730,2.1097877,-1.1021192,-3.456669,0.26119196
731,0.7818542,-3.8015811,0.7826586,2.4311318
732,3.2996614,1.762671,-3.4810486,-0.26709875
733,1.7532288,0.75656813,-2.4780426,-0.21576424
734,2.5128157,-3.113349,-2.2325041,0.6194941
735,2.857204,4.395424,-3.023518,-0.76918274
736,4.5953126,-3.0424721,-3.3704367,0.33104083
737,3.6342251,-3.7491262,3.1323056,0.5158082
738,4.828394,1.762508,-0.4038033,-0.18251494
739,1.0277667,-4.0750155,-2.083136,1.9824616
740,0.18941525,2.1316803,-3.2232556,-5.6270022
741,4.956501,-0.8757841,-3.3916035,0.08834702
742,4.3993073,-0.5572129,-4.770562,0.063329615
743,0.1386148,4.2732854,-2.0373719,-15.4142475
744,3.031865,3.841885,2.7186744,-0.6335845
745,4.325613,-3.2440286,-0.4518569,0.37497908
746,4.9395933,0.42303193,-3.6818433,-0.042820524
747,4.8301334,4.4211516,-1.996984,-0.4576635
748,0.0019766479,-0.8908289,-2.462176,225.3383
749,0.18419655,4.7822666,-4.3704457,-12.981423
750,1.2993625,2.4474607,2.0310805,-0.94179285
751,3.5957341,3.57033,-4.430409,-0.49646744
752,3.6123261,-2.7045147,-3.8886793,0.37434533
753,1.9101502,-4.3212423,0.02499713,1.1311263
754,2.6508243,2.853404,4.6165833,-0.5382107
755,0.12442074,3.6544333,0.79979146,-14.685787
756,2.4795182,1.0609441,4.516702,-0.21394159
757,0.06117082,0.92341214,-0.9150177,-7.5478153
758,0.7314484,3.0805569,4.6247406,-2.1057923
759,1.1382512,-1.9596057,-4.503122,0.8607967
760,0.33495548,-4.2756705,-4.9024935,6.382446
761,4.5952725,-2.871172,-2.481697,0.312405
762,4.8482485,2.2040825,-2.54829,-0.22730708
763,3.712561,1.2733141,-2.1213982,-0.17148732
764,4.1654577,-2.68459,2.9986074,0.32224432
765,1.9666789,-2.445157,4.239906,0.6216462
766,1.9467797,0.9822446,2.9174428,-0.2522742
767,3.1006444,2.8566096,1.4441962,-0.46064776
768,4.664215,0.16342935,3.9507163,-0.017519493
769,3.485828,4.4430203,-4.22835,-0.6372977
770,4.8745737,1.5271521,-2.3387074,-0.15664469
771,4.016526,2.7601564,-1.7433801,-0.34359995
772,3.742379,3.1802359,-1.6418658,-0.42489496
773,4.3908186,-4.145166,1.5301951,0.47202653
774,4.262488,0.7657378,-2.8604894,-0.089822866
775,1.6770363,-4.881642,3.3310454,1.4554372
776,4.293216,1.9079981,1.1726859,-0.22221081
777,1.2853503,-4.324588,2.8518403,1.6822604
778,4.9143767,-3.3307445,4.3355827,0.33887762
779,1.7661607,2.0587115,-2.7851527,-0.58282113
780,1.7749898,4.0312233,-2.028039,-1.1355623
781,1.1092759,3.6426628,-0.108288676,-1.6419101
782,3.1068952,-2.8461902,-4.2890167,0.4580441
783,3.1249528,-3.9655719,-4.5746546,0.6345011
784,4.623293,-4.969591,-2.7644331,0.53745145
785,2.9998267,-1.6296933,4.537325,0.27163124
786,0.45854715,-2.1593618,-3.9743943,2.354569
787,3.0092225,1.4264385,-3.3632011,-0.23701113
788,4.325168,-2.9250405,3.1227615,0.3381418
789,3.2593553,2.8645458,3.7154198,-0.4394344
790,0.54807264,0.47891915,-0.63842636,-0.43691212
791,1.9632698,-4.09167,-1.9633167,1.0420549
792,0.15806456,-4.2435474,3.203598,13.423463
793,2.1747851,4.716414,2.1506662,-1.0843402
794,0.38300538,-2.9917965,3.7249339,3.9056847
795,3.9948723,-3.06627,0.6003818,0.3837757
796,4.1679144,-1.5897614,-2.6885023,0.19071427
797,4.260604,-4.305206,-0.91733295,0.50523424
798,3.1391492,3.6711252,3.4745805,-0.5847325
799,2.1987278,1.4371347,-4.3355627,-0.32681054
800,1.9160678,-1.4252706,-2.849085,0.37192592
801,1.7756177,-3.3440278,1.1764218,0.94165194
802,3.727069,-3.9034193,4.458329,0.52365804
803,0.6108047,0.334867,4.2331405,-0.27411956
804,1.683466,-3.5565572,2.2989542,1.0563198
805,4.438444,-0.19411741,4.787835,0.021867732
806,3.1997895,-1.6521193,4.011852,0.25816062
807,0.08319391,-3.272842,4.082895,19.669962
808,1.4187517,-2.118662,-1.3194826,0.74666417
809,1.5333982,-1.1749867,-1.4309565,0.38313165
810,3.1847134,-3.574923,3.520682,0.5612629
811,1.5072458,-4.668234,1.4524295,1.5485976
812,4.9174004,-0.25345615,-3.5980353,0.025771355
813,2.3371441,-3.639605,4.586828,0.7786437
814,3.7863934,-3.078348,-3.9568126,0.40650132
815,1.1443968,-1.2162393,-0.36984277,0.5313888
816,2.5339618,2.6552823,-4.0172286,-0.5239389
817,2.5266929,-1.871273,-3.1329246,0.37030086
818,2.0002017,2.556822,-3.8254764,-0.639141
819,1.8740877,1.9021481,4.031419,-0.5074864
820,1.127786,-2.081652,-0.7287371,0.92289305
821,0.9050188,-3.943939,3.518639,2.1789265
822,2.2739635,4.293083,1.5644691,-0.94396484
823,0.8370389,-0.34849188,2.2964418,0.20816946
824,3.251691,-2.9171135,3.429161,0.44855332
825,2.0673704,4.1466036,4.6709256,-1.002869
826,0.41123468,4.358982,1.068939,-5.2998714
827,3.2560153,1.3151784,-3.3272734,-0.20196132
828,0.62075937,-2.663769,1.3817005,2.145573
829,4.3315945,4.5512815,-0.6237117,-0.5253587
830,2.8903384,-4.9349995,-1.7026467,0.8537062
831,3.936639,-4.0744476,0.23439376,0.5175033
832,2.420277,2.6404443,0.42082152,-0.5454839
833,4.333653,3.1252334,0.92955154,-0.36057726
834,2.414283,2.8948073,1.1184405,-0.599517
835,2.6017132,4.963386,0.24725328,-0.9538688
836,3.9753559,1.1139501,-3.0702102,-0.14010698
837,0.80604655,4.6471815,2.7984266,-2.8827007
838,1.3368788,-2.8758714,4.6387386,1.0755917
839,1.806179,-2.1780174,0.8714694,0.6029351
840,3.9965777,-4.3809314,1.2312393,0.54808533
841,4.7956333,4.1850867,0.8166817,-0.4363435
842,0.062215775,-0.84025174,4.148,6.7527223
843,1.9321835,-4.098125,-0.048636567,1.0604906
844,4.6537576,-2.7225475,-1.0714356,0.2925107
845,2.9631233,-1.0661814,-4.4042416,0.17990837
846,4.6018176,4.2386384,0.3759705,-0.46053958
847,1.9888581,4.787732,-2.1299524,-1.2036384
848,1.5364889,3.0275242,3.853335,-0.9852087
849,2.1810806,1.5060033,-4.2761183,-0.34524247
850,3.9924312,2.8636446,1.9263759,-0.3586342
851,0.45112097,-4.8130445,3.288864,5.3345385
852,3.0385952,-0.009665828,-2.400516,0.0015905094
853,1.2498193,0.5813101,-1.6706227,-0.23255764
854,4.7370152,1.7527187,-4.6342983,-0.18500243
855,1.2440164,-2.835739,-0.6690335,1.1397514
856,2.9102173,-0.16679975,2.0801902,0.028657613
857,4.280799,-3.0589168,-3.5456717,0.3572834
858,1.7755988,4.976768,4.84679,-1.4014337
859,3.182181,-4.180921,2.7919092,0.65692705
860,4.25491,3.4961324,-4.267182,-0.4108351
861,4.3785152,4.2144113,-2.537108,-0.48126033
862,3.0980403,2.7481563,0.9467418,-0.4435314
863,0.47122708,-0.5078335,-3.2579339,0.53884155
864,0.17823938,3.228402,2.1335032,-9.056366
865,0.4772917,-2.6124182,2.6703043,2.7367103
866,4.904114,3.7419682,1.3018589,-0.38151318
867,2.644102,2.4755795,4.4487934,-0.46813235
868,4.6405363,1.1100422,-2.3725762,-0.11960279
869,0.3879489,-1.5000674,0.36266115,1.9333311
870,3.4153225,2.8103516,0.96012616,-0.41143283
871,4.672877,-3.9822385,-2.2404501,0.42610136
872,1.0215927,3.5896404,4.6790814,-1.7568843
873,2.9721751,-0.42035344,-0.56273,0.07071479
874,1.4825603,-3.8539045,-3.7607388,1.2997463
875,0.44123575,0.25979328,1.244548,-0.29439282
876,0.78393865,-2.7602518,3.7512975,1.7605023
877,2.75601,2.2227783,3.821499,-0.4032602
878,4.4251847,-2.4059906,-3.2937944,0.271852
879,2.641931,-4.39321,-0.53941447,0.8314392
880,0.9183486,-0.3411709,3.5304098,0.18575239
881,1.3356858,3.9939542,1.718227,-1.4950949
882,0.43567705,0.4165516,-4.841118,-0.47805086
883,3.6151493,3.0929914,-3.8982131,-0.427782
884,0.7721216,-3.3928485,1.4027318,2.1970947
885,0.10070584,0.12512058,0.61132795,-0.6212181
886,3.130262,0.903205,-1.8759714,-0.14426987
887,4.1406713,0.8688962,-2.2165735,-0.10492214
888,0.5185618,-0.65543777,4.0999475,0.63197654
889,0.54879683,-4.640939,3.531639,4.2282853
890,4.6580014,-3.0864217,-1.166993,0.3313032
891,4.0999594,0.7537697,2.503017,-0.09192404
892,1.7335411,-3.2372684,4.0535903,0.9337155
893,4.346649,-0.42506972,4.097269,0.048896257
894,2.6231902,4.0253587,-2.9704359,-0.767264
895,2.8531692,0.8783572,1.3092525,-0.15392658
896,0.1619738,-4.287191,2.2856283,13.234211
897,4.8672004,-4.018894,4.947718,0.4128548
898,3.0920386,-2.8212166,1.822455,0.45620656
899,1.6112376,-1.5978467,-1.3946023,0.4958445
900,1.8858178,0.22740473,-2.093338,-0.060293403
901,2.8290322,-1.4915363,-1.8506142,0.26361248
902,0.83166933,2.522277,1.7657193,-1.5163941
903,2.2966082,1.2914397,3.3812275,-0.28116235
904,1.38505,-3.3553374,1.2898091,1.2112694
905,4.061005,0.05703717,-4.0881886,-0.0070225433
906,4.482888,-4.607292,0.9252094,0.5138755
907,4.028261,0.30330738,0.53782386,-0.037647434
908,4.3777037,3.9171894,2.962539,-0.4474023
909,2.5539012,-4.8467364,4.443013,0.9488888
910,2.8493197,0.26673168,2.46062,-0.046806205
911,0.6724438,-1.715783,-2.3998425,1.2757816
912,1.143232,-1.9421256,-3.2972937,0.84940135
913,0.9943728,-2.5662367,1.556335,1.2903796
914,3.1519537,4.049935,-1.5663285,-0.64244837
915,4.873236,3.4880445,2.1124685,-0.3578776
916,1.4027034,4.1412106,-0.1130249,-1.4761533
917,1.0975164,3.0652995,-4.6448894,-1.396471
918,3.8196683,-3.064393,3.2979424,0.40113336
919,4.588571,3.7779975,3.8670173,-0.4116747
920,0.3367115,-0.7966457,-4.218685,1.1829797
921,3.799564,-3.037517,1.1668198,0.39971918
922,4.8408127,-1.9042267,0.15147461,0.1966846
923,4.2553463,-4.134878,-4.900353,0.4858451
924,1.3140458,0.80155355,3.2996597,-0.30499452
925,3.298197,2.410593,-3.6737714,-0.36544102
926,2.3401515,-0.077789865,4.494449,0.016620688
927,4.6160636,1.5657221,2.0422544,-0.16959494
928,0.7033203,-1.2519782,-4.1522117,0.8900483
929,0.94432735,1.7370075,-4.203637,-0.9197062
930,3.2351408,-0.021508873,2.1367376,0.003324256
931,3.734852,1.7281216,0.13626066,-0.23135075
932,3.5656726,1.0685389,1.8940594,-0.14983694
933,0.3996135,1.5411096,-0.2566826,-1.9282501
934,0.8877225,3.720771,-4.6076903,-2.0956836
935,1.2812119,3.1471386,3.3334541,-1.2281882
936,0.9287443,-2.7822149,1.0930177,1.4978368
937,3.52694,0.17911899,-2.5681112,-0.025392974
938,1.5437727,2.1717234,-1.9386301,-0.70338184
939,0.96909434,-2.1143658,1.1961759,1.0908978
940,4.3933964,4.774526,1.7520082,-0.54337525
941,4.2652426,1.3313934,-1.0061892,-0.15607475
942,0.6410617,4.0377483,3.460532,-3.1492665
943,2.514055,0.11711437,-4.418349,-0.023291929
944,0.96575487,1.2626649,3.003651,-0.6537192
945,4.927365,-1.0274581,-0.8163485,0.1042604
946,2.8256333,-2.8008907,0.6055743,0.49562174
947,3.5025191,-1.4428205,1.3000865,0.20596898
948,3.530128,-0.8481728,-1.3550618,0.12013344
949,2.7685716,-4.6638165,0.7319997,0.8422784
950,3.1960948,-4.118862,-1.954386,0.6443586
951,3.309372,-0.06973053,4.169554,0.010535312
952,3.7230384,2.46506,-4.2878423,-0.33105487
953,2.215543,1.7506282,-1.5132743,-0.39507884
954,3.1355102,-4.695985,0.27601013,0.7488391
955,0.0887318,0.56811684,1.523784,-3.2013147
956,0.6622041,-1.3698375,-0.5342201,1.0343016
957,2.204865,-4.125501,0.9384986,0.9355451
958,0.3198273,4.2910194,3.3767931,-6.7083387
959,0.41740867,1.7808398,-4.2657514,-2.133209
960,0.36108708,2.1692514,4.022525,-3.0037787
961,2.8017423,2.0503254,3.4997077,-0.36590183
962,0.4122459,-0.9261325,-2.1727417,1.1232768
963,2.5290792,-2.1923018,-2.5464892,0.43341896
964,0.5457136,-4.878595,2.09777,4.4699225
965,1.8946695,1.1322768,2.656578,-0.29880586
966,1.3461702,-0.59515953,0.1478691,0.22105658
967,0.6556854,-3.1423335,-2.3783734,2.3962204
968,4.548944,1.8439882,4.2096577,-0.20268312
969,0.11907677,0.86351603,-0.5284582,-3.6258793
970,3.5124102,-2.6916852,4.6347103,0.38316783
971,4.2027416,-2.7304976,3.4750013,0.3248472
972,4.06709,-1.3854871,-3.0506074,0.17032903
973,1.8744239,4.2474585,-0.9227869,-1.1330038
974,4.753478,-3.6251557,0.8803813,0.38131616
975,2.5968506,1.3235271,-2.6541781,-0.25483313
976,1.11368,-2.2143795,-3.7832127,0.9941723
977,0.6568979,0.5671596,-3.6871328,-0.4316954
978,0.5057766,3.0409365,1.5062704,-3.0062053
979,4.3817515,-1.7815188,-0.9458517,0.20328845
980,1.3887023,0.39368,-4.4124517,-0.14174384
981,3.3341765,-0.7376929,-0.6477645,0.11062595
982,3.9053106,3.168784,-4.2325835,-0.4057019
983,3.4453948,-2.86174,-0.063705385,0.4152993
984,4.3618374,-3.1705127,-2.7036853,0.36343774
985,2.2780366,-3.2898064,-1.4257921,0.7220705
986,3.7088685,4.2600718,-4.7800946,-0.5743088
987,1.3920538,-0.8164256,-0.56109315,0.293245
988,2.153459,0.22536822,1.6342187,-0.052327026
989,3.6380625,0.35451385,-4.434515,-0.048722893
990,0.9721722,-3.572054,3.8188467,1.8371508
